transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,transaction_month,customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,age,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,default,owns_car,tenure,address,postcode,state,country,property_valuation
441,93,125,25/02/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,February,125,Darrelle,Antoniewski,Female,94,62,1960-03-17,"Computer Systems Analyst II",Property,"Mass Customer",N,"ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾",No,16,"97 Coolidge Trail",2142,"New South Wales",Australia,9
1877,1,126,26/01/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,41245,$448.68,January,126,Norman,Cliff,Male,53,29,1992-10-15,"Administrative Officer",Health,"Mass Customer",N,ã»(ï¿£âï¿£)ã»:*:,Yes,3,"58 Helena Hill",2205,"New South Wales",Australia,7
1155,16,127,03/01/2017,TRUE,Approved,"Norco Bicycles",Standard,high,small,1661.92,"$1,479.11",34586,$182.81,January,127,Merrili,Whitear,Female,81,47,1974-12-03,"Compensation Analyst","Financial Services","Mass Customer",N,../../../../../../../../../../../etc/passwd%00,No,19,"352 Forster Place",4132,QLD,Australia,3
1724,86,131,19/04/2017,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,37698,$309.81,April,131,Jana,Renyard,Female,57,57,1964-10-16,"Administrative Officer",Retail,"High Net Worth",N,"×Ö¼Ö°×¨Öµ××©×Ö´××ª, ×Ö¼Ö¸×¨Ö¸× ×Ö±×Ö¹×Ö´××, ×Öµ×ª ×Ö·×©Ö¼×Ö¸×Ö·×Ö´×, ×Ö°×Öµ×ª ×Ö¸×Ö¸×¨Ö¶×¥",No,8,"9674 Graceland Junction",3201,VIC,Australia,6
592,31,132,21/03/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,230.91,$173.18,33888,$57.73,March,132,Celesta,Willavoys,Female,5,58,1963-07-07,"Web Designer I",Manufacturing,"Mass Customer",N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,9,"638 Thackeray Junction",4178,QLD,Australia,3
1586,18,133,04/01/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,$431.45,34244,$143.82,January,133,Eldridge,Fiddeman,Male,12,45,1977-06-13,"VP Accounting","Financial Services","Mass Customer",N,",./;'[]\-=",Yes,16,"869 Forster Circle",2112,"New South Wales",Australia,10
1605,64,134,06/09/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,33879,$872.89,September,134,Merna,McCulloch,Female,34,24,1997-08-01,"Legal Assistant",Telecommunications,"Affluent Customer",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5,"0 Golden Leaf Crossing",2033,"New South Wales",Australia,9
1029,17,135,09/01/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378,$409.86,January,135,Rosalia,Sigart,Female,18,47,1975-01-18,"Internal Auditor",IT,"Mass Customer",N,"/dev/null; touch /tmp/blns.fail ; echo",No,3,"215 Lindbergh Trail",4401,QLD,Australia,1
1378,58,137,25/03/2017,TRUE,Approved,"OHM Cycles",Road,medium,medium,1280.28,$829.51,37220,$450.77,March,137,Vaughn,Artin,Male,27,34,1987-11-21,"Office Assistant II",Property,"High Net Worth",N,"1'; DROP TABLE users--",No,10,"585 Loomis Court",2097,"New South Wales",Australia,11
1759,38,139,21/05/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618,$751.02,May,139,Gar,,Male,1,57,1964-07-28,Operator,Telecommunications,"Affluent Customer",N,-1.00E+02,No,4,"15673 Farmco Point",4017,QLD,Australia,6
403,14,140,17/02/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,small,1386.84,"$1,234.29",37838,$152.55,February,140,Morrie,Flaxon,Male,9,28,1994-05-20,"Programmer Analyst III",Manufacturing,"Mass Customer",N,1/0,No,2,"22 Oxford Junction",2315,"New South Wales",Australia,3
206,5,141,05/05/2017,FALSE,Approved,"Giant Bicycles",Standard,high,medium,1129.13,$677.48,38573,$451.65,May,141,Townsend,Trobe,Male,67,68,1954-06-25,Teacher,"Financial Services","High Net Worth",N,`ââ¬â¹âºï¬ï¬â¡Â°Â·ââÂ±,Yes,10,"7245 Cottonwood Center",2285,"New South Wales",Australia,5
259,87,142,06/07/2017,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1179,$707.40,35667,$471.60,July,142,Bentley,Fortesquieu,Male,57,54,1967-08-07,"Quality Engineer",Health,"Affluent Customer",N,../../../../../../../../../../../etc/passwd%00,No,17,"20382 Spohn Alley",2219,"New South Wales",Australia,11
1180,2,145,24/11/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,$53.62,41245,$17.87,November,145,Filippo,Ferrara,Male,33,24,1997-07-21,"Account Executive","Financial Services","Mass Customer",N,NIL,No,4,"939 Coleman Pass",4509,QLD,Australia,7
982,3,147,13/01/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,2091.47,$388.92,38482,"$1,702.55",January,147,Rea,Pattrick,Female,32,48,1973-12-06,"Analog Circuit Design manager",Health,"Mass Customer",N,"ð¾ ð ð ð ð ð ð ð",Yes,10,"34457 Springview Street",2759,NSW,Australia,9
577,1,149,04/05/2017,,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,40649,$448.68,May,149,Drucy,Kausche,Female,41,27,1995-01-31,"Research Nurse",Health,"Mass Customer",N,1/0,Yes,1,"453 Sheridan Street",2747,NSW,Australia,8
2634,57,151,20/09/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,35378,"$1,630.25",September,151,Donnie,Brimson,Male,36,57,1965-01-31,"Marketing Manager",Manufacturing,"Mass Customer",N,ï¾ï½¥â¿ã¾â²(ï½¡ââ¿âï½¡)â±â¿ï½¥ï¾,Yes,13,"63344 Holmberg Crossing",2025,NSW,Australia,10
956,40,152,18/05/2017,TRUE,Approved,"OHM Cycles",Standard,high,medium,1458.17,$874.90,38750,$583.27,May,152,Stephana,Cardew,Female,5,41,1981-03-03,"Compensation Analyst","Financial Services","Mass Customer",N,00ËÆ$-,No,16,"9 Huxley Circle",3191,VIC,Australia,11
1667,5,153,30/06/2017,FALSE,Approved,"Trek Bicycles",Mountain,low,medium,574.64,$459.71,37659,$114.93,June,153,Lorilyn,Walshe,Female,73,44,1977-07-28,"Assistant Media Planner",Entertainment,"Mass Customer",N,"ì¬íê³¼íì ì´íì°êµ¬ì",Yes,12,"0 Hazelcrest Road",3025,VIC,Australia,8
3135,69,157,16/04/2017,,Approved,"Giant Bicycles",Road,medium,medium,792.9,$594.68,33879,$198.22,April,157,Chad,Houtby,Male,97,47,1974-11-23,"Financial Advisor","Financial Services","Affluent Customer",N,1.00E+02,No,16,"3723 Bunker Hill Circle",2065,NSW,Australia,10
1295,93,158,08/06/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833,$834.94,June,158,Hamlin,Odams,Male,99,37,1984-09-03,"Internal Auditor",n/a,"Affluent Customer",N,1.00E+02,No,5,"5 Corry Court",2119,NSW,Australia,10
2293,22,159,06/01/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,60.34,$45.26,34165,$15.08,January,159,Arin,Matskevich,Male,90,35,1987-05-12,"Research Nurse",Health,"Affluent Customer",N,ã»(ï¿£âï¿£)ã»:*:,No,13,"65105 Sommers Pass",3016,VIC,Australia,10
1031,12,160,28/09/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,38216,"$1,069.55",September,160,Wake,Durning,Male,5,57,1964-07-15,"Registered Nurse",Health,"Mass Customer",N,"Ì¡ÍÍÌIÍÌÌÌ¦nÍÍÍvÌ®Ì«okÌ²Ì«ÌÍiÌÍÌ­Ì¹Ì ÌnÌ¡Ì»Ì®Ì£ÌºgÌ²ÍÍÌ­ÍÌ¬Í Ì°tÍÌ¦hÌÌ²eÌ¢Ì¤ ÍÌ¬Ì²ÍfÌ´ÌÍÌ£eÍÍeÌ£Ì¥Ì©lÍÍÍiÍ ÍÍÌ¦nÍÍÌÍÌ³Ì®gÍ Ì¨oÍ¡ÍÌªfÌÌ£Ì¬ ÌÌÍÌÍÌ®cÒÍÌ«ÍÍÍÍÍhÌµÌ¤Ì£ÍÍaÍÌÌ¼ÍÍoÌ¼Ì£Ì¥sÍ¢Ì±ÍÌºÌÌ¦Ì».ÌÌ",No,18,"2054 Sommers Pass",4113,QLD,Australia,4
1460,7,163,06/07/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,"$1,167.18",35052,$144.26,July,163,Kessia,Helder,Female,58,45,1976-09-06,Librarian,Entertainment,"High Net Worth",N,Ù¡Ù¢Ù£,Yes,14,"75612 Clarendon Junction",4352,QLD,Australia,6
44,46,165,22/12/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,37668,"$1,215.34",December,165,Aldon,Roelofs,Male,61,38,1984-03-25,"Administrative Officer",Argiculture,"Mass Customer",N,Ù¡Ù¢Ù£,Yes,12,"93 Iowa Junction",2116,NSW,Australia,9
1123,25,166,01/02/2017,FALSE,Approved,"Giant Bicycles",Road,medium,medium,1538.99,$829.65,42404,$709.34,February,166,Elston,Oleszczak,Male,54,67,1955-06-12,"Structural Analysis Engineer",Manufacturing,"Affluent Customer",N,â¢,No,6,"48 Cascade Terrace",3057,VIC,Australia,8
458,7,167,25/03/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,small,1311.44,"$1,167.18",40336,$144.26,March,167,Nathalie,Tideswell,Female,95,52,1969-10-27,"Recruiting Manager",Health,"High Net Worth",N,-1,Yes,17,"13950 Jackson Avenue",2099,NSW,Australia,11
1699,27,168,16/08/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,$388.72,41009,$110.81,August,168,Reggie,Broggetti,female,8,65,1957-06-25,"General Manager",IT,"Affluent Customer",N,,Yes,0,"35386 Mockingbird Road",3749,VIC,Australia,4
3253,53,169,21/01/2017,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,34586,$509.97,January,169,Alfy,Bruhnke,Male,20,64,1957-10-19,"Data Coordiator",Telecommunications,"High Net Worth",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,Yes,5,"2 Randy Point",2766,NSW,Australia,8
557,54,170,16/01/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145,"$1,028.76",January,170,Jammal,Gever,Male,80,47,1975-06-02,Pharmacist,Health,"High Net Worth",N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,21,"6898 Redwing Park",2148,NSW,Australia,9
2380,20,172,05/12/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,small,1775.81,"$1,580.47",42404,$195.34,December,172,Hilton,Carney,Male,54,33,1988-09-12,Editor,Manufacturing,"Affluent Customer",N,NIL,Yes,6,"272 Montana Avenue",2021,NSW,Australia,8
1449,1,173,03/01/2017,TRUE,Approved,"Giant Bicycles",Standard,medium,medium,1403.5,$954.82,35667,$448.68,January,173,Ebba,Hanselmann,Female,99,25,1997-01-02,"General Manager",Health,"Affluent Customer",N,é¨è½æ ¼,No,1,"82520 Mifflin Drive",2333,NSW,Australia,5
2489,63,174,09/03/2017,FALSE,Approved,Solex,Standard,medium,medium,1483.2,$99.59,36146,"$1,383.61",March,174,Catie,Tosspell,Female,93,32,1989-11-26,"Food Chemist",Health,"Mass Customer",N,â,No,12,"8 Dixon Parkway",2783,NSW,Australia,7
950,21,175,16/10/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,$380.74,35160,$690.49,October,175,Templeton,Hambrook,Male,36,46,1975-11-28,"Quality Engineer",Manufacturing,"Affluent Customer",N,<svg><script>0<1>alert('XSS')</script>,No,5,"4 Dayton Terrace",2280,NSW,Australia,9
1206,49,177,07/07/2017,FALSE,Approved,Solex,Standard,medium,large,1061.56,$733.58,34170,$327.98,July,177,Ondrea,Pablos,Female,25,32,1989-11-09,Professor,"Financial Services","High Net Worth",N,"ì¬íê³¼íì ì´íì°êµ¬ì",No,4,"8256 Annamark Court",3638,VIC,Australia,1
566,90,178,28/11/2017,FALSE,Approved,"Norco Bicycles",Standard,low,medium,363.01,$290.41,38482,$72.60,November,178,Matthieu,Bertelmot,Male,2,55,1967-04-03,"Recruiting Manager",n/a,"Affluent Customer",N,1.00E+02,No,8,"83012 Dapin Lane",4300,QLD,Australia,4
2959,23,180,19/12/2017,TRUE,Approved,"Norco Bicycles",Mountain,low,small,688.63,$612.88,34244,$75.75,December,180,Trisha,Neasham,Female,16,50,1971-09-17,"Web Designer III",Argiculture,"Affluent Customer",N,"Ì¦HÍÌ¬Ì¤ÌÌ¤eÍ ÍÌÌ¥ÌÌ»ÍÌwÌhÌÌ¯ÍoÌÍÌÍÌ±Ì® ÒÌºÌÌÌÍWÌ·Ì¼Ì­aÌºÌªÍiÌ¨ÍÍÌ­ÍÌ¯ÌtÌ¶Ì¼Ì®sÌÌÍÍ Ì Ì«Ì BÌ»ÍÍÍÍÌ³eÌµhÌµÌ¬ÍÌ«ÍiÌÌ¹ÍÌ³Ì³Ì®ÍÌ«nÍdÌ´ÌªÌÌ ÍÌ°ÍÌ©ÍÍÍÌ²TÍ¢ÍÌ¼ÍÌªhÍÍÌ®Ì»eÌ¬ÌÍÌ Ì¤Ì¹ÌWÍÍÍÌÌÍÍaÍÍÍÌ¹Ì¼",No,14,"50 Meadow Ridge Way",2880,NSW,Australia,1
1560,28,182,12/03/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,"$1,082.36",33888,$133.78,March,182,Lydon,Dahlman,Male,99,29,1992-11-20,"Sales Associate","Financial Services","Affluent Customer",N,"ËÉnbá´lÉ ÉuÆÉÉ¯ ÇÉ¹olop ÊÇ ÇÉ¹oqÉl Ên Êunpá´pá´Éuá´ É¹odÉ¯ÇÊ poÉ¯sná´Ç op pÇs 'Êá´lÇ Æuá´Ésá´dá´pÉ É¹nÊÇÊÉÇsuoÉ 'ÊÇÉ¯É Êá´s É¹olop É¯nsdá´ É¯ÇÉ¹oË¥",Yes,7,"0059 Brentwood Road",4560,QLD,Australia,7
208,51,183,21/05/2017,FALSE,Approved,"OHM Cycles",Standard,high,medium,2005.66,"$1,203.40",41009,$802.26,May,183,Dannie,Hissie,Female,7,24,1997-08-05,"Geologist III",Retail,"Affluent Customer",N,../../../../../../../../../../../etc/hosts,No,3,"0274 Oneill Alley",2088,NSW,Australia,10
2747,92,184,29/04/2017,FALSE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,39880,"$1,630.25",April,184,Nappie,Paolo,Male,40,50,1971-12-13,"Marketing Manager",Manufacturing,"High Net Worth",N,â,Yes,7,"4179 Carioca Terrace",2220,NSW,Australia,11
1690,64,185,03/12/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,33879,$872.89,December,185,Crosby,Walcot,Male,80,42,1979-12-13,"Recruiting Manager",Property,"Mass Customer",N,â°â´âµ,Yes,13,"59265 Sullivan Junction",3031,VIC,Australia,4
2678,49,187,21/08/2017,TRUE,Approved,"Trek Bicycles",Road,medium,medium,533.51,$400.13,41064,$133.38,August,187,Pincas,Ather,Male,97,68,1954-01-28,"Structural Engineer",n/a,"Mass Customer",N,"(ï¾à²¥çà²¥ï¼ï¾ï»¿ â»ââ»",No,11,"3 Buell Park",2261,NSW,Australia,7
3066,72,188,24/07/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,912.52,$141.40,36146,$771.12,July,188,Audry,Seine,Female,54,47,1975-06-22,"Safety Technician II",Property,"High Net Worth",N,',Yes,13,"0 Bay Center",3196,VIC,Australia,6
2613,26,189,22/03/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115,"$1,230.30",March,189,Umberto,Torricella,Male,73,40,1981-07-19,"Safety Technician I","Financial Services","Affluent Customer",N,ÃÃÃÃËÃÃï£¿ÃÃÃâ,No,10,"10878 Waywood Way",4352,QLD,Australia,7
2567,28,190,06/06/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,small,1216.14,"$1,082.36",33455,$133.78,June,190,Hayley,Girardengo,Female,42,43,1979-02-04,"Registered Nurse",Health,"Affluent Customer",N,-1,No,10,"362 Mayer Terrace",4680,QLD,Australia,5
3013,82,192,08/01/2017,FALSE,Approved,"Norco Bicycles",Standard,high,medium,1148.64,$689.18,35667,$459.46,January,192,Goldi,Osler,Female,2,43,1978-11-19,"Junior Executive",Health,"Mass Customer",N,""'",Yes,8,"0 Superior Drive",2747,NSW,Australia,8
455,24,193,16/08/2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,42710,$957.02,August,193,Foss,Hardes,Male,13,57,1964-07-22,"Recruiting Manager",Manufacturing,"Mass Customer",N,"<>?:"{}|_+",Yes,12,"8890 Golden Leaf Street",2063,NSW,Australia,12
1186,96,198,25/07/2017,FALSE,Approved,WeareA2B,Road,low,small,1172.78,"$1,043.77",37539,$129.01,July,198,Vanya,Gumb,Female,82,40,1981-11-29,"Assistant Media Planner",Entertainment,"Mass Customer",N,,No,16,"107 Elmside Parkway",4811,QLD,Australia,5
2399,32,200,18/04/2017,FALSE,Approved,"Giant Bicycles",Standard,medium,medium,642.7,$211.37,38750,$431.33,April,200,Hube,Weald,Male,7,65,1957-02-04,"Physical Therapy Assistant",Property,"Affluent Customer",N,ï¼ï¼ï¼,Yes,19,"4 Londonderry Lane",3084,VIC,Australia,10
2709,47,201,02/12/2017,TRUE,Approved,"Trek Bicycles",Road,low,small,1720.7,"$1,531.42",37220,$189.28,December,201,Salem,Huie,Male,45,56,1966-04-20,"Design Engineer",Manufacturing,"Mass Customer",N,"TÌÌ­ÌºÌºoÍ Ì·iÌ²Ì¬ÍÌªÍnÌÌÍvÍÌÌÌÌ¦oÌ¶ÌÌ°Ì keÍÍÌ®ÌºÌªÌ¹Ì±Ì¤ ÌtÍÌÍÌ³Ì£Ì»ÌªhÌ¼ÍÌ²Ì¦Ì³ÌÌ²eÍÌ£Ì°Ì¦Ì¬Í Ì¢Ì¼Ì»Ì±ÌhÍÍÍÍÌÌ£Ì²iÌ¦Ì²Ì£Ì°Ì¤vÌ»ÍeÌºÌ­Ì³ÌªÌ°-mÌ¢iÍnÌÌºÌÌ²Ì¯Ì°dÌµÌ¼ÌÍÌ©Ì¼ÌÌ³ ÌÌ¥Ì±Ì³Ì­rÌÌÌeÍpÍ rÌ¼ÌÌ»Ì­ÌeÍÌºÌ Ì£sÌ",Yes,11,"39716 Vera Junction",3170,VIC,Australia,9
3027,17,202,28/11/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,42404,$409.86,November,202,Audie,Pillinger,Female,38,59,1963-06-24,Librarian,Entertainment,"Affluent Customer",N,-1,Yes,16,"183 Ronald Regan Street",2066,NSW,Australia,9
1581,11,204,10/07/2017,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,39298,$509.97,July,204,Thorny,Hackworth,Male,56,45,1976-10-01,Editor,"Financial Services","Mass Customer",N,",ãã»:*:ã»ãâ( â» Ï â» )ãã»:*:ã»ãâ",No,5,"056 Stone Corner Alley",4078,QLD,Australia,7
2302,8,205,20/04/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",33549,$187.39,April,205,Rolfe,Kellard,Male,18,63,1958-12-01,"Administrative Assistant II","Financial Services","Mass Customer",N,â¢,Yes,6,"528 Mandrake Crossing",2222,NSW,Australia,11
1624,53,207,15/03/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,795.34,$101.58,35470,$693.76,March,207,Adena,Whyman,Female,9,27,1994-08-10,"Recruiting Manager",n/a,"Mass Customer",N,-1.00E+02,No,7,"78 Rockefeller Park",2159,NSW,Australia,10
404,67,209,14/09/2017,TRUE,Approved,"Norco Bicycles",Road,medium,medium,544.05,$376.84,39298,$167.21,September,209,Udall,Bellard,Male,9,64,1957-08-28,"Analog Circuit Design manager",n/a,"Affluent Customer",N,"ã½à¼¼àºÙÍàºà¼½ï¾ ã½à¼¼àºÙÍàºà¼½ï¾",Yes,6,"6327 Lunder Crossing",4655,QLD,Australia,4
1261,17,210,10/06/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,40487,$409.86,June,210,Albrecht,Thomasson,Male,50,58,1963-11-18,"Assistant Manager",Property,"Mass Customer",N,testâ testâ«,No,18,"811 Tony Road",4220,QLD,Australia,9
97,80,211,31/05/2017,TRUE,Approved,"OHM Cycles",Touring,low,medium,1073.07,$933.84,38339,$139.23,May,211,Beitris,,Female,6,48,1974-03-04,"VP Marketing",Manufacturing,"Mass Customer",N,-0.5,Yes,5,"0 Northport Court",4012,QLD,Australia,3
1998,19,214,02/01/2017,TRUE,Approved,"OHM Cycles",Road,high,large,12.01,$7.21,39880,$4.80,January,214,Jeramie,Cellier,Male,82,64,1957-11-29,"Food Chemist",Health,"Mass Customer",N,ï¼ï¼ï¼,No,6,"09040 Myrtle Parkway",2015,NSW,Australia,8
1214,0,215,09/10/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,$137.90,42172,$45.96,October,215,Debera,Foxworthy,Female,37,48,1974-06-24,"Assistant Professor",Retail,"High Net Worth",N,åè£½æ¼¢èª,Yes,18,"05241 Shelley Park",2776,NSW,Australia,8
331,61,217,23/05/2017,FALSE,Approved,"Norco Bicycles",Standard,medium,small,586.45,$521.94,33429,$64.51,May,217,Jeralee,Quartly,Female,63,42,1979-12-09,"Recruiting Manager",Manufacturing,"High Net Worth",N,Â¡â¢Â£Â¢âÂ§Â¶â¢ÂªÂºââ ,No,16,"51 Crescent Oaks Parkway",2761,NSW,Australia,8
2218,36,220,15/01/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427,"$1,215.34",January,220,Jeniffer,Apark,Female,79,68,1954-05-10,"Electrical Engineer",Manufacturing,"High Net Worth",N,-0.5,No,9,"6236 Summerview Terrace",2110,NSW,Australia,12
3065,76,221,12/12/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,December,221,Mara,Bloore,Female,14,42,1980-03-10,"Tax Accountant",Manufacturing,"Mass Customer",N,"(ï½¡â â âï½¡)",No,14,"682 Sheridan Avenue",2566,NSW,Australia,9
487,27,223,15/02/2017,TRUE,Approved,"Trek Bicycles",Standard,medium,medium,499.53,$388.72,34527,$110.81,February,223,Ossie,Meaton,Male,13,38,1983-11-26,"VP Sales",n/a,"Affluent Customer",N,NIL,Yes,14,"2 Scott Circle",2506,NSW,Australia,9
917,53,224,15/11/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,795.34,$101.58,35470,$693.76,November,224,Morgun,Girvan,Male,2,54,1967-12-03,"Compensation Analyst","Financial Services","Affluent Customer",N,0,No,17,"92253 Kensington Drive",2209,NSW,Australia,7
405,76,225,19/06/2017,FALSE,Approved,WeareA2B,Standard,low,medium,642.31,$513.85,41922,$128.46,June,225,Brittaney,Pring,Female,84,45,1977-03-11,Pharmacist,Health,"Affluent Customer",N,<script>alert('hi')</script>,No,13,"93 Westend Terrace",2116,NSW,Australia,10
1342,88,226,03/04/2017,TRUE,Approved,"Norco Bicycles",Standard,medium,medium,1198.46,$381.10,36145,$817.36,April,226,Bondie,Letty,Male,96,44,1977-11-11,"Database Administrator IV",Manufacturing,"Mass Customer",N,"Ø«Ù ÙÙØ³ Ø³ÙØ·Øª ÙØ¨Ø§ÙØªØ­Ø¯ÙØ¯Ø, Ø¬Ø²ÙØ±ØªÙ Ø¨Ø§Ø³ØªØ®Ø¯Ø§Ù Ø£Ù Ø¯ÙÙ. Ø¥Ø° ÙÙØ§Ø Ø§ÙØ³ØªØ§Ø± ÙØªÙØµÙØ¨ ÙØ§Ù. Ø£ÙÙÙ Ø§ÙØ·Ø§ÙÙØ§Ø Ø¨Ø±ÙØ·Ø§ÙÙØ§-ÙØ±ÙØ³Ø§ ÙØ¯ Ø£Ø®Ø°. Ø³ÙÙÙØ§ÙØ Ø¥ØªÙØ§ÙÙØ© Ø¨ÙÙ ÙØ§, ÙØ°ÙØ± Ø",No,20,"4 5th Point",2075,NSW,Australia,11
2247,73,227,04/12/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37499,"$1,612.25",December,227,Wendall,McKeand,Male,99,48,1973-08-14,"Accountant I",Entertainment,"Mass Customer",N,-$1.00,No,18,"11667 Blackbird Street",2226,NSW,Australia,10
1771,87,228,12/10/2017,TRUE,Approved,"OHM Cycles",Standard,medium,medium,1636.9,$44.71,40410,"$1,592.19",October,228,Lucia,Pickervance,Female,59,36,1986-05-25,"Systems Administrator II",Manufacturing,"High Net Worth",N,ZÌ®ÌÍÌ ÍÍAÌ¥ÌÌÍÌ»ÌLÌ£ÍÍÌ¯Ì¹ÌÍGÌ»OÌ­ÌÌ®,No,12,"0 Sommers Circle",2145,NSW,Australia,9
755,53,229,11/08/2017,TRUE,Approved,"Giant Bicycles",Standard,high,medium,1274.93,$764.96,39298,$509.97,August,229,Vaughn,Lambis,Male,30,56,1966-03-06,"Recruiting Manager",Property,"High Net Worth",N,',No,19,"2 Northridge Street",2508,NSW,Australia,10
1130,0,230,23/10/2017,FALSE,Approved,"OHM Cycles",Standard,medium,medium,183.86,$137.90,35707,$45.96,October,230,Maegan,Scyone,Female,74,68,1954-06-24,"Internal Auditor",Property,"High Net Worth",N,â©testâ©,No,11,"816 Spohn Center",2036,NSW,Australia,10
958,15,233,13/12/2017,TRUE,Approved,"Norco Bicycles",Standard,low,medium,958.74,$748.90,38693,$209.84,December,233,Art,Barwell,Male,34,35,1986-08-08,"Environmental Tech",Property,"Mass Customer",N,â°â´âµ,No,13,"4263 Hanson Place",2021,NSW,Australia,11
452,80,234,20/03/2017,FALSE,Approved,"Trek Bicycles",Standard,medium,large,1469.44,$596.55,41047,$872.89,March,234,Mead,Alpes,Female,71,52,1969-08-12,"Chief Design Engineer",Retail,"High Net Worth",N,"×Ö¸×Ö°×ªÖ¸×testØ§ÙØµÙØ­Ø§Øª Ø§ÙØªÙØ­ÙÙ",No,12,"6159 Katie Street",2750,NSW,Australia,8
1060,34,235,07/06/2017,FALSE,Approved,"Norco Bicycles",Road,high,large,774.53,$464.72,37698,$309.81,June,235,Leona,Phateplace,Female,30,45,1976-12-26,"Social Worker",Health,"Mass Customer",N,01-Feb,No,15,"95 Eliot Street",4514,QLD,Australia,3
